shipment_id,product_name,category,temperature_C,humidity_percent,safe_temp_low_C,safe_temp_mid_C,safe_temp_high_C,humidity_low_percent,humidity_mid_percent,humidity_high_percent,exposure_hours,ethylene_ppm,co2_ppm,nh3_ppm,h2s_ppm,temp_deviation,temp_deviation_degree_hr,cumulative_damage_index,humidity_deviation,temp_danger_flag,spoilage_probability,remaining_shelf_life_hours,risk_category,recommended_action,category_encoded,product_name_encoded,risk_encoded,action_encoded
SHP_4342,Cabbage,vegetable,15.42,77.12,0,2,4,90,95,98,10.03,7.33,1871.74,34.32,7.4,13.42,134.6026,1.346026,-17.879999999999995,1,0.234,73,Low,Maintain cold chain,3,3,2,2
SHP_4343,Fish,meat,23.6,93.01,0,1,2,85,90,95,1.66,25.04,4760.57,36.12,21.74,22.6,37.516,0.37516,3.010000000000005,1,0.047,91,Low,Maintain cold chain,2,6,2,2
SHP_4344,Potato,vegetable,13.55,47.82,10,12,15,85,90,92,5.25,39.95,1554.72,11.53,18.72,1.5500000000000007,8.137500000000003,0.08137500000000003,-42.18,0,0.02,94,Low,Maintain cold chain,3,14,2,2
SHP_4345,Butter,dairy,10.04,41.17,2,4,6,75,80,85,19.51,5.18,4111.9,24.18,4.38,6.039999999999999,117.84039999999999,1.1784039999999998,-38.83,1,0.154,81,Low,Maintain cold chain,0,2,2,2
SHP_4346,Potato,vegetable,25.19,53.92,10,12,15,85,90,92,18.47,38.81,4035.75,12.72,12.27,13.190000000000001,243.6193,2.4361930000000003,-36.08,1,0.282,68,Low,Maintain cold chain,3,14,2,2
SHP_4347,Potato,vegetable,28.76,59.66,10,12,15,85,90,92,21.39,22.7,2813.83,20.06,19.19,16.76,358.49640000000005,3.5849640000000007,-30.340000000000003,1,0.441,53,Medium,Increase cooling,3,14,3,1
SHP_4348,Paneer,dairy,7.89,41.17,2,3,4,80,85,90,11.67,18.56,3025.53,35.28,12.32,4.89,57.0663,0.570663,-43.83,1,0.067,89,Low,Maintain cold chain,0,13,2,2
SHP_4349,Cabbage,vegetable,3.68,47.22,0,2,4,90,95,98,5.99,26.14,4183.79,44.47,17.39,1.6800000000000002,10.063200000000002,0.10063200000000001,-47.78,0,0.02,94,Low,Maintain cold chain,3,3,2,2
SHP_4350,Carrot,vegetable,7.25,48.98,0,2,4,90,95,98,1.28,7.85,4776.82,44.86,0.99,5.25,6.72,0.0672,-46.02,1,0.035,92,Low,Maintain cold chain,3,4,2,2
SHP_4351,Milk,dairy,27.43,83.41,2,3,4,80,85,90,5.75,9.82,2762.31,20.3,5.9,24.43,140.4725,1.404725,-1.5900000000000034,1,0.072,89,Low,Maintain cold chain,0,9,2,2
SHP_4352,Milk,dairy,28.22,94.65,2,3,4,80,85,90,11.53,13.11,4421.66,43.23,5.36,25.22,290.78659999999996,2.907866,9.650000000000006,1,0.404,57,Medium,Increase cooling,0,9,3,1
SHP_4353,Tomato,vegetable,42.5,48.33,10,12,14,85,90,92,22.18,3.82,3368.79,19.3,15.92,30.5,676.49,6.7649,-41.67,1,0.742,24,High,Prioritize delivery,3,15,1,3
SHP_4354,Carrot,vegetable,8.61,42.91,0,2,4,90,95,98,19.29,10.66,530.17,4.33,24.05,6.609999999999999,127.50689999999999,1.2750689999999998,-52.09,1,0.142,82,Low,Maintain cold chain,3,4,2,2
SHP_4355,Banana,fruit,16.56,48.37,13,14,16,80,85,90,15.18,9.97,3365.57,47.71,8.99,2.5599999999999987,38.86079999999998,0.38860799999999984,-36.63,1,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_4356,Apple,fruit,4.28,67.83,0,2,4,85,90,95,15.24,38.12,2455.84,26.5,24.14,2.2800000000000002,34.74720000000001,0.34747200000000006,-22.17,1,0.041,92,Low,Maintain cold chain,1,0,2,2
SHP_4357,Cabbage,vegetable,16.5,74.08,0,2,4,90,95,98,22.39,16.68,4024.46,47.41,0.29,14.5,324.65500000000003,3.2465500000000005,-20.92,1,0.427,54,Medium,Increase cooling,3,3,3,1
SHP_4358,Fish,meat,6.35,87.63,0,1,2,85,90,95,9.77,35.8,3829.47,35.85,28.94,5.35,52.269499999999994,0.5226949999999999,-2.3700000000000045,1,0.121,84,Low,Maintain cold chain,2,6,2,2
SHP_4359,Grapes,fruit,7.45,84.85,0,1,2,90,92,95,2.23,3.46,1423.44,27.84,21.29,6.45,14.3835,0.143835,-7.150000000000006,1,0.046,91,Low,Maintain cold chain,1,7,2,2
SHP_4360,Potato,vegetable,23.73,45.13,10,12,15,85,90,92,23.33,35.1,4590.65,18.94,11.18,11.73,273.66089999999997,2.7366089999999996,-44.87,1,0.395,58,Medium,Increase cooling,3,14,3,1
SHP_4361,Banana,fruit,14.03,60.67,13,14,16,80,85,90,7.44,26.65,1984.12,1.02,13.17,0.02999999999999936,0.22319999999999526,0.0022319999999999528,-24.33,0,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_4362,Carrot,vegetable,1.12,41.58,0,2,4,90,95,98,18.72,18.11,1605.42,30.19,29.73,-0.8799999999999999,-16.473599999999998,0.16473599999999997,-53.42,0,0.02,94,Low,Maintain cold chain,3,4,2,2
SHP_4363,Carrot,vegetable,27.21,75.58,0,2,4,90,95,98,4.26,36.77,2057.8,8.33,8.48,25.21,107.3946,1.073946,-19.42,1,0.127,83,Low,Maintain cold chain,3,4,2,2
SHP_4364,Potato,vegetable,12.42,75.48,10,12,15,85,90,92,3.77,28.25,1255.61,44.86,9.5,0.41999999999999993,1.5833999999999997,0.015833999999999997,-14.519999999999996,0,0.02,94,Low,Maintain cold chain,3,14,2,2
SHP_4365,Mutton,meat,0.31,90.47,0,1,2,85,90,95,5.02,0.53,1211.64,21.1,21.02,-0.69,-3.4637999999999995,0.034637999999999995,0.46999999999999886,0,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_4366,Banana,fruit,40.71,76.82,13,14,16,80,85,90,17.67,25.44,2407.08,0.86,1.81,26.71,471.9657000000001,4.719657000000001,-8.180000000000007,1,0.679,30,High,Prioritize delivery,1,1,1,3
SHP_4367,Cabbage,vegetable,20.78,58.88,0,2,4,90,95,98,7.21,4.71,2302.59,8.93,23.37,18.78,135.40380000000002,1.354038,-36.12,1,0.178,78,Low,Maintain cold chain,3,3,2,2
SHP_4368,Banana,fruit,21.49,61.43,13,14,16,80,85,90,17.82,21.42,4976.84,7.11,25.87,7.489999999999998,133.47179999999997,1.3347179999999996,-23.57,1,0.198,76,Low,Maintain cold chain,1,1,2,2
SHP_4369,Potato,vegetable,37.46,41.25,10,12,15,85,90,92,2.5,38.89,4835.73,19.16,28.62,25.46,63.650000000000006,0.6365000000000001,-48.75,1,0.08,88,Low,Maintain cold chain,3,14,2,2
SHP_4370,Apple,fruit,21.12,77.41,0,2,4,85,90,95,1.85,31.17,2073.58,0.36,12.43,19.12,35.37200000000001,0.3537200000000001,-12.590000000000003,1,0.02,94,Low,Maintain cold chain,1,0,2,2
SHP_4371,Fish,meat,-0.09,77.58,0,1,2,85,90,95,10.49,7.78,4258.59,13.35,11.79,-1.09,-11.4341,0.11434100000000001,-12.420000000000002,0,0.02,94,Low,Maintain cold chain,2,6,2,2
SHP_4372,Mango,fruit,24.68,75.42,12,14,16,80,85,90,16.1,13.38,4455.45,3.67,24.89,10.68,171.948,1.7194800000000001,-9.579999999999998,1,0.212,75,Low,Maintain cold chain,1,8,2,2
SHP_4373,Carrot,vegetable,6.67,44.87,0,2,4,90,95,98,17.53,8.09,782.47,26.05,29.65,4.67,81.8651,0.818651,-50.13,1,0.055,90,Low,Maintain cold chain,3,4,2,2
SHP_4374,Cabbage,vegetable,10.31,65.36,0,2,4,90,95,98,1.56,13.27,4506.56,0.95,23.25,8.31,12.963600000000001,0.129636,-29.64,1,0.02,94,Low,Maintain cold chain,3,3,2,2
SHP_4375,Potato,vegetable,33.79,61.08,10,12,15,85,90,92,6.4,16.81,1732.24,4.68,3.43,21.79,139.456,1.3945599999999998,-28.92,1,0.118,84,Low,Maintain cold chain,3,14,2,2
SHP_4376,Apple,fruit,1.49,85.2,0,2,4,85,90,95,23.9,11.55,4452.29,21.42,5.15,-0.51,-12.189,0.12189,-4.799999999999997,0,0.02,94,Low,Maintain cold chain,1,0,2,2
SHP_4377,Chicken,meat,31.79,49.71,0,1,2,85,90,95,13.86,22.7,2975.65,18.64,28.54,30.79,426.7494,4.267494,-40.29,1,0.503,47,Medium,Increase cooling,2,5,3,1
SHP_4378,Onion,vegetable,15.06,85.64,10,12,15,70,75,80,17.46,3.89,3897.64,19.04,5.71,3.0600000000000005,53.42760000000001,0.5342760000000001,10.64,1,0.065,89,Low,Maintain cold chain,3,11,2,2
SHP_4379,Carrot,vegetable,14.35,90.91,0,2,4,90,95,98,9.37,6.85,4288.88,20.91,4.1,12.35,115.71949999999998,1.1571949999999998,-4.090000000000003,1,0.167,79,Low,Maintain cold chain,3,4,2,2
SHP_4380,Fish,meat,7.39,93.33,0,1,2,85,90,95,19.88,15.62,4126.41,0.52,6.72,6.39,127.0332,1.270332,3.3299999999999983,1,0.108,85,Low,Maintain cold chain,2,6,2,2
SHP_4381,Paneer,dairy,16.35,62.31,2,3,4,80,85,90,16.15,13.21,4399.73,45.87,28.44,13.350000000000001,215.6025,2.156025,-22.689999999999998,1,0.215,75,Low,Maintain cold chain,0,13,2,2
SHP_4382,Orange,fruit,16.45,90.19,4,6,8,80,85,90,8.38,24.41,423.77,35.42,22.01,10.45,87.571,0.87571,5.189999999999998,1,0.075,88,Low,Maintain cold chain,1,12,2,2
SHP_4383,Chicken,meat,28.84,49.49,0,1,2,85,90,95,5.0,25.13,1140.63,47.33,20.25,27.84,139.2,1.392,-40.51,1,0.198,77,Low,Maintain cold chain,2,5,2,2
SHP_4384,Paneer,dairy,10.86,50.29,2,3,4,80,85,90,11.75,29.45,1619.71,32.9,5.31,7.859999999999999,92.35499999999999,0.9235499999999999,-34.71,1,0.101,86,Low,Maintain cold chain,0,13,2,2
SHP_4385,Carrot,vegetable,27.16,92.68,0,2,4,90,95,98,4.4,25.13,534.97,49.44,4.71,25.16,110.70400000000001,1.10704,-2.319999999999993,1,0.242,72,Low,Maintain cold chain,3,4,2,2
SHP_4386,Chicken,meat,27.77,69.29,0,1,2,85,90,95,9.29,7.11,4334.48,43.65,13.95,26.77,248.69329999999997,2.4869329999999996,-20.709999999999994,1,0.267,70,Low,Maintain cold chain,2,5,2,2
SHP_4387,Banana,fruit,18.41,88.63,13,14,16,80,85,90,14.85,19.48,2362.18,20.37,10.95,4.41,65.4885,0.654885,3.6299999999999955,1,0.054,90,Low,Maintain cold chain,1,1,2,2
SHP_4388,Milk,dairy,26.89,73.25,2,3,4,80,85,90,22.27,12.71,3018.07,15.0,22.6,23.89,532.0303,5.320303,-11.75,1,0.713,27,High,Prioritize delivery,0,9,1,3
SHP_4389,Fish,meat,4.41,50.38,0,1,2,85,90,95,18.34,32.05,1161.03,31.29,29.11,3.41,62.5394,0.625394,-39.62,1,0.074,88,Low,Maintain cold chain,2,6,2,2
SHP_4390,Mango,fruit,20.09,50.31,12,14,16,80,85,90,8.9,14.07,3700.5,38.87,15.04,6.09,54.201,0.54201,-34.69,1,0.116,84,Low,Maintain cold chain,1,8,2,2
SHP_4391,Milk,dairy,9.13,57.43,2,3,4,80,85,90,13.42,20.65,3526.82,8.4,8.21,6.130000000000001,82.26460000000002,0.8226460000000002,-27.57,1,0.076,88,Low,Maintain cold chain,0,9,2,2
SHP_4392,Orange,fruit,12.61,76.04,4,6,8,80,85,90,23.48,19.28,4442.21,36.8,9.44,6.609999999999999,155.2028,1.552028,-8.959999999999994,1,0.266,70,Low,Maintain cold chain,1,12,2,2
SHP_4393,Butter,dairy,26.93,76.72,2,4,6,75,80,85,2.88,35.78,1139.93,25.73,3.56,22.93,66.0384,0.660384,-3.280000000000001,1,0.081,88,Low,Maintain cold chain,0,2,2,2
SHP_4394,Grapes,fruit,0.12,77.73,0,1,2,90,92,95,23.78,36.03,4856.04,10.83,22.47,-0.88,-20.9264,0.209264,-14.269999999999996,0,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_4395,Grapes,fruit,16.34,45.03,0,1,2,90,92,95,14.24,16.56,4621.23,10.14,28.01,15.34,218.4416,2.184416,-46.97,1,0.243,72,Low,Maintain cold chain,1,7,2,2
SHP_4396,Tomato,vegetable,24.74,45.49,10,12,14,85,90,92,18.01,11.29,2844.94,24.18,14.46,12.739999999999998,229.4474,2.2944739999999997,-44.51,1,0.19,77,Low,Maintain cold chain,3,15,2,2
SHP_4397,Mutton,meat,8.79,84.13,0,1,2,85,90,95,3.69,19.26,4158.26,41.23,9.51,7.789999999999999,28.745099999999997,0.28745099999999996,-5.8700000000000045,1,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_4398,Butter,dairy,21.07,90.12,2,4,6,75,80,85,13.03,28.07,394.11,1.39,15.77,17.07,222.4221,2.224221,10.120000000000005,1,0.258,71,Low,Maintain cold chain,0,2,2,2
SHP_4399,Onion,vegetable,31.44,93.04,10,12,15,70,75,80,14.27,35.75,3354.12,3.19,9.75,19.44,277.4088,2.774088,18.040000000000006,1,0.36,61,Medium,Increase cooling,3,11,3,1
SHP_4400,Grapes,fruit,22.58,66.45,0,1,2,90,92,95,6.19,17.43,4752.3,46.81,16.96,21.58,133.5802,1.335802,-25.549999999999997,1,0.181,78,Low,Maintain cold chain,1,7,2,2
SHP_4401,Orange,fruit,12.58,47.58,4,6,8,80,85,90,20.19,8.93,4533.36,34.96,5.68,6.58,132.8502,1.328502,-37.42,1,0.106,85,Low,Maintain cold chain,1,12,2,2
SHP_4402,Apple,fruit,2.85,91.41,0,2,4,85,90,95,21.54,37.68,2467.95,20.86,8.03,0.8500000000000001,18.309,0.18309,1.4099999999999966,0,0.02,94,Low,Maintain cold chain,1,0,2,2
SHP_4403,Mutton,meat,2.57,86.51,0,1,2,85,90,95,4.32,16.12,443.88,22.33,5.43,1.5699999999999998,6.7824,0.067824,-3.489999999999995,1,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_4404,Carrot,vegetable,21.14,61.62,0,2,4,90,95,98,6.56,6.51,3537.41,3.94,16.4,19.14,125.55839999999999,1.2555839999999998,-33.38,1,0.151,81,Low,Maintain cold chain,3,4,2,2
SHP_4405,Carrot,vegetable,3.87,92.25,0,2,4,90,95,98,19.98,27.94,767.61,4.43,21.95,1.87,37.3626,0.373626,-2.75,0,0.02,94,Low,Maintain cold chain,3,4,2,2
SHP_4406,Potato,vegetable,11.29,64.6,10,12,15,85,90,92,1.54,14.36,4992.7,13.98,17.7,-0.7100000000000009,-1.0934000000000013,0.010934000000000013,-25.400000000000006,0,0.07,89,Low,Maintain cold chain,3,14,2,2
SHP_4407,Carrot,vegetable,7.13,46.16,0,2,4,90,95,98,3.78,22.7,1960.74,29.16,16.76,5.13,19.391399999999997,0.19391399999999998,-48.84,1,0.059,90,Low,Maintain cold chain,3,4,2,2
SHP_4408,Banana,fruit,39.13,46.78,13,14,16,80,85,90,2.54,12.61,2386.01,24.69,25.88,25.130000000000003,63.830200000000005,0.638302,-38.22,1,0.146,81,Low,Maintain cold chain,1,1,2,2
SHP_4409,Grapes,fruit,13.9,45.51,0,1,2,90,92,95,10.7,34.61,4210.71,37.68,13.98,12.9,138.03,1.3803,-46.49,1,0.16,80,Low,Maintain cold chain,1,7,2,2
SHP_4410,Butter,dairy,18.82,66.33,2,4,6,75,80,85,1.24,35.62,2436.52,42.97,3.04,14.82,18.3768,0.183768,-13.670000000000002,1,0.051,91,Low,Maintain cold chain,0,2,2,2
SHP_4411,Milk,dairy,6.41,70.15,2,3,4,80,85,90,9.92,26.07,1019.07,23.61,2.83,3.41,33.8272,0.33827199999999996,-14.849999999999994,1,0.06,90,Low,Maintain cold chain,0,9,2,2
SHP_4412,Carrot,vegetable,28.03,87.03,0,2,4,90,95,98,10.86,39.75,3415.79,40.76,20.09,26.03,282.6858,2.8268579999999996,-7.969999999999999,1,0.317,65,Medium,Increase cooling,3,4,3,1
SHP_4413,Mango,fruit,16.95,85.17,12,14,16,80,85,90,16.62,20.78,2024.33,34.11,17.71,2.9499999999999993,49.02899999999999,0.4902899999999999,0.1700000000000017,1,0.132,83,Low,Maintain cold chain,1,8,2,2
SHP_4414,Mutton,meat,1.52,58.87,0,1,2,85,90,95,8.35,33.57,3885.67,5.93,7.37,0.52,4.342,0.04341999999999999,-31.130000000000003,0,0.088,87,Low,Maintain cold chain,2,10,2,2
SHP_4415,Cabbage,vegetable,19.4,40.44,0,2,4,90,95,98,17.11,8.98,4056.81,45.24,11.75,17.4,297.71399999999994,2.9771399999999995,-54.56,1,0.271,69,Low,Maintain cold chain,3,3,2,2
SHP_4416,Grapes,fruit,13.07,78.83,0,1,2,90,92,95,10.72,28.42,1748.93,42.69,13.58,12.07,129.3904,1.293904,-13.170000000000002,1,0.168,79,Low,Maintain cold chain,1,7,2,2
SHP_4417,Mutton,meat,31.98,40.02,0,1,2,85,90,95,23.88,4.38,1718.43,1.28,23.47,30.98,739.8024,7.398024,-49.98,1,0.899,9,Critical,Immediate cooling and delivery,2,10,0,0
SHP_4418,Mango,fruit,12.26,81.19,12,14,16,80,85,90,23.14,25.08,2254.43,40.14,8.86,-1.7400000000000002,-40.263600000000004,0.40263600000000005,-3.8100000000000023,0,0.021,93,Low,Maintain cold chain,1,8,2,2
SHP_4419,Mutton,meat,0.06,76.11,0,1,2,85,90,95,6.8,15.62,938.81,3.35,23.64,-0.94,-6.3919999999999995,0.06391999999999999,-13.89,0,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_4420,Banana,fruit,15.38,62.65,13,14,16,80,85,90,6.64,28.41,4572.84,42.04,15.33,1.3800000000000008,9.163200000000005,0.09163200000000005,-22.35,0,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_4421,Fish,meat,14.13,62.75,0,1,2,85,90,95,9.74,25.89,1510.5,21.74,6.29,13.13,127.88620000000002,1.2788620000000002,-27.25,1,0.204,76,Low,Maintain cold chain,2,6,2,2
SHP_4422,Onion,vegetable,30.57,72.37,10,12,15,70,75,80,14.88,26.64,1104.78,2.83,15.57,18.57,276.32160000000005,2.7632160000000003,-2.6299999999999955,1,0.336,63,Medium,Increase cooling,3,11,3,1
SHP_4423,Mango,fruit,43.28,41.94,12,14,16,80,85,90,8.43,13.97,3418.52,6.54,7.08,29.28,246.8304,2.468304,-43.06,1,0.239,73,Low,Maintain cold chain,1,8,2,2
SHP_4424,Potato,vegetable,13.21,92.43,10,12,15,85,90,92,15.12,16.0,4517.76,3.59,16.98,1.2100000000000009,18.295200000000012,0.18295200000000011,2.430000000000007,0,0.02,94,Low,Maintain cold chain,3,14,2,2
SHP_4425,Apple,fruit,4.23,94.35,0,2,4,85,90,95,16.73,27.95,2085.7,20.59,10.55,2.2300000000000004,37.30790000000001,0.3730790000000001,4.349999999999994,1,0.02,94,Low,Maintain cold chain,1,0,2,2
SHP_4426,Fish,meat,6.41,80.67,0,1,2,85,90,95,2.59,28.67,4606.25,46.04,21.12,5.41,14.011899999999999,0.140119,-9.329999999999998,1,0.02,94,Low,Maintain cold chain,2,6,2,2
SHP_4427,Fish,meat,26.55,69.23,0,1,2,85,90,95,7.32,7.33,881.06,24.29,4.78,25.55,187.026,1.87026,-20.769999999999996,1,0.296,67,Low,Maintain cold chain,2,6,2,2
SHP_4428,Mango,fruit,14.88,75.51,12,14,16,80,85,90,6.82,2.31,832.7,7.68,29.7,0.8800000000000008,6.001600000000005,0.06001600000000005,-9.489999999999995,0,0.02,94,Low,Maintain cold chain,1,8,2,2
SHP_4429,Mutton,meat,22.17,56.06,0,1,2,85,90,95,5.0,2.09,3286.01,32.61,5.26,21.17,105.85000000000001,1.0585,-33.94,1,0.134,83,Low,Maintain cold chain,2,10,2,2
SHP_4430,Carrot,vegetable,4.6,84.03,0,2,4,90,95,98,20.63,18.34,1938.05,40.88,3.28,2.5999999999999996,53.63799999999999,0.5363799999999999,-10.969999999999999,1,0.063,89,Low,Maintain cold chain,3,4,2,2
SHP_4431,Carrot,vegetable,25.23,63.54,0,2,4,90,95,98,14.83,18.75,4348.34,10.91,3.09,23.23,344.5009,3.445009,-31.46,1,0.352,62,Medium,Increase cooling,3,4,3,1
SHP_4432,Grapes,fruit,1.47,49.56,0,1,2,90,92,95,16.8,8.79,1997.72,12.99,2.78,0.47,7.896,0.07896,-42.44,0,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_4433,Potato,vegetable,19.24,41.49,10,12,15,85,90,92,12.09,38.66,1904.25,34.76,24.31,7.239999999999998,87.53159999999998,0.8753159999999999,-48.51,1,0.072,89,Low,Maintain cold chain,3,14,2,2
SHP_4434,Apple,fruit,7.12,81.18,0,2,4,85,90,95,9.91,39.7,397.24,10.85,23.4,5.12,50.739200000000004,0.5073920000000001,-8.819999999999993,1,0.038,92,Low,Maintain cold chain,1,0,2,2
SHP_4435,Butter,dairy,8.78,78.4,2,4,6,75,80,85,2.01,34.22,4808.31,23.71,29.13,4.779999999999999,9.607799999999997,0.09607799999999997,-1.5999999999999943,1,0.045,91,Low,Maintain cold chain,0,2,2,2
SHP_4436,Onion,vegetable,36.17,52.0,10,12,15,70,75,80,8.82,18.32,2964.77,20.82,15.74,24.17,213.17940000000002,2.131794,-23.0,1,0.376,59,Medium,Increase cooling,3,11,3,1
SHP_4437,Onion,vegetable,15.72,67.49,10,12,15,70,75,80,17.42,10.13,3866.11,16.88,24.49,3.7200000000000006,64.80240000000002,0.6480240000000002,-7.510000000000005,1,0.091,87,Low,Maintain cold chain,3,11,2,2
SHP_4438,Grapes,fruit,4.23,58.27,0,1,2,90,92,95,4.78,34.86,2727.1,14.77,21.63,3.2300000000000004,15.439400000000003,0.15439400000000003,-33.73,1,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_4439,Apple,fruit,15.62,83.98,0,2,4,85,90,95,11.08,25.74,1084.96,33.52,11.75,13.62,150.90959999999998,1.5090959999999998,-6.019999999999996,1,0.267,70,Low,Maintain cold chain,1,0,2,2
SHP_4440,Chicken,meat,12.17,90.69,0,1,2,85,90,95,1.47,14.54,745.22,22.68,17.91,11.17,16.4199,0.16419899999999998,0.6899999999999977,1,0.084,87,Low,Maintain cold chain,2,5,2,2
SHP_4441,Grapes,fruit,0.63,61.49,0,1,2,90,92,95,10.63,32.82,439.52,14.78,24.35,-0.37,-3.9331,0.039331,-30.509999999999998,0,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_4442,Cabbage,vegetable,32.81,62.68,0,2,4,90,95,98,11.03,8.86,4277.1,45.16,6.68,30.810000000000002,339.8343,3.3983429999999997,-32.32,1,0.417,55,Medium,Increase cooling,3,3,3,1
SHP_4443,Banana,fruit,22.53,44.97,13,14,16,80,85,90,2.5,10.46,3878.81,25.5,13.67,8.530000000000001,21.325000000000003,0.21325000000000002,-40.03,1,0.037,92,Low,Maintain cold chain,1,1,2,2
SHP_4444,Paneer,dairy,8.34,88.96,2,3,4,80,85,90,11.92,37.07,1302.75,41.89,20.94,5.34,63.6528,0.636528,3.9599999999999937,1,0.093,87,Low,Maintain cold chain,0,13,2,2
SHP_4445,Orange,fruit,10.06,52.74,4,6,8,80,85,90,3.78,24.23,2661.28,26.4,6.96,4.0600000000000005,15.346800000000002,0.15346800000000002,-32.26,1,0.02,94,Low,Maintain cold chain,1,12,2,2
SHP_4446,Banana,fruit,20.7,54.65,13,14,16,80,85,90,14.12,26.88,724.19,10.28,6.01,6.699999999999999,94.60399999999998,0.9460399999999999,-30.35,1,0.039,92,Low,Maintain cold chain,1,1,2,2
SHP_4447,Fish,meat,8.98,51.42,0,1,2,85,90,95,16.18,24.28,3741.19,33.02,14.26,7.98,129.1164,1.291164,-38.58,1,0.095,86,Low,Maintain cold chain,2,6,2,2
SHP_4448,Cabbage,vegetable,6.21,92.75,0,2,4,90,95,98,11.99,36.52,3579.55,10.9,9.47,4.21,50.4779,0.504779,-2.25,1,0.088,87,Low,Maintain cold chain,3,3,2,2
SHP_4449,Chicken,meat,-0.88,73.7,0,1,2,85,90,95,3.66,24.52,3709.85,0.55,24.54,-1.88,-6.8808,0.068808,-16.299999999999997,0,0.02,94,Low,Maintain cold chain,2,5,2,2
SHP_4450,Onion,vegetable,27.65,47.75,10,12,15,70,75,80,5.66,19.83,840.94,4.37,23.44,15.649999999999999,88.579,0.88579,-27.25,1,0.174,79,Low,Maintain cold chain,3,11,2,2
SHP_4451,Orange,fruit,25.34,49.47,4,6,8,80,85,90,18.17,33.24,3177.06,30.24,14.38,19.34,351.4078,3.514078,-35.53,1,0.37,60,Medium,Increase cooling,1,12,3,1
SHP_4452,Apple,fruit,2.84,73.1,0,2,4,85,90,95,9.55,4.45,2013.33,8.93,9.94,0.8399999999999999,8.021999999999998,0.08021999999999999,-16.900000000000006,0,0.041,92,Low,Maintain cold chain,1,0,2,2
SHP_4453,Grapes,fruit,16.56,77.58,0,1,2,90,92,95,13.06,0.3,1486.79,0.52,21.45,15.559999999999999,203.21359999999999,2.032136,-14.420000000000002,1,0.355,61,Medium,Increase cooling,1,7,3,1
SHP_4454,Apple,fruit,7.88,94.67,0,2,4,85,90,95,7.98,32.19,3612.58,12.19,15.91,5.88,46.9224,0.46922400000000003,4.670000000000002,1,0.065,89,Low,Maintain cold chain,1,0,2,2
SHP_4455,Milk,dairy,27.34,64.82,2,3,4,80,85,90,22.18,7.17,1349.83,14.05,0.31,24.34,539.8611999999999,5.398611999999999,-20.180000000000007,1,0.762,22,High,Prioritize delivery,0,9,1,3
SHP_4456,Potato,vegetable,43.75,77.74,10,12,15,85,90,92,5.34,27.57,4914.75,19.26,21.38,31.75,169.545,1.69545,-12.260000000000005,1,0.246,72,Low,Maintain cold chain,3,14,2,2
SHP_4457,Mutton,meat,0.44,86.99,0,1,2,85,90,95,12.01,34.32,4540.65,0.27,8.95,-0.56,-6.725600000000001,0.06725600000000001,-3.010000000000005,0,0.089,87,Low,Maintain cold chain,2,10,2,2
SHP_4458,Tomato,vegetable,10.67,64.97,10,12,14,85,90,92,9.92,28.94,1567.92,42.69,5.33,-1.33,-13.1936,0.131936,-25.03,0,0.02,94,Low,Maintain cold chain,3,15,2,2
SHP_4459,Orange,fruit,11.47,74.22,4,6,8,80,85,90,16.34,24.21,666.74,42.31,17.94,5.470000000000001,89.3798,0.893798,-10.780000000000001,1,0.11,85,Low,Maintain cold chain,1,12,2,2
SHP_4460,Banana,fruit,16.35,87.72,13,14,16,80,85,90,11.99,33.94,4803.18,42.52,24.64,2.3500000000000014,28.17650000000002,0.2817650000000002,2.719999999999999,1,0.079,88,Low,Maintain cold chain,1,1,2,2
SHP_4461,Tomato,vegetable,36.04,51.66,10,12,14,85,90,92,6.68,36.43,3695.98,14.09,10.23,24.04,160.5872,1.605872,-38.34,1,0.206,76,Low,Maintain cold chain,3,15,2,2
SHP_4462,Paneer,dairy,16.17,66.28,2,3,4,80,85,90,22.56,20.31,3903.12,37.56,5.01,13.170000000000002,297.1152,2.971152,-18.72,1,0.331,64,Medium,Increase cooling,0,13,3,1
SHP_4463,Chicken,meat,18.48,72.51,0,1,2,85,90,95,2.37,29.67,1000.49,18.6,26.11,17.48,41.427600000000005,0.41427600000000003,-17.489999999999995,1,0.111,85,Low,Maintain cold chain,2,5,2,2
SHP_4464,Mango,fruit,45.16,64.97,12,14,16,80,85,90,21.03,9.32,1423.13,24.69,17.5,31.159999999999997,655.2948,6.552948,-20.03,1,0.81,18,High,Prioritize delivery,1,8,1,3
SHP_4465,Apple,fruit,11.1,88.91,0,2,4,85,90,95,5.43,24.8,3107.08,49.36,18.84,9.1,49.413,0.49412999999999996,-1.0900000000000034,1,0.047,91,Low,Maintain cold chain,1,0,2,2
