shipment_id,product_name,category,temperature_C,humidity_percent,safe_temp_low_C,safe_temp_mid_C,safe_temp_high_C,humidity_low_percent,humidity_mid_percent,humidity_high_percent,exposure_hours,ethylene_ppm,co2_ppm,nh3_ppm,h2s_ppm,temp_deviation,temp_deviation_degree_hr,cumulative_damage_index,humidity_deviation,temp_danger_flag,spoilage_probability,remaining_shelf_life_hours,risk_category,recommended_action
SHP_5097,Tomato,vegetable,29.65,57.6,10,12,14,85,90,92,1.6,15.93,744.22,27.46,17.5,17.65,28.29,0.035,-32.4,1,0.086,87,Low,Maintain cold chain
SHP_5098,Cabbage,vegetable,3.76,93.68,0,2,4,90,95,98,9.75,3.54,3954.47,32.52,4.86,1.76,17.11,0.021,-1.32,0,0.02,94,Low,Maintain cold chain
SHP_5099,Banana,fruit,34.8,81.26,13,14,16,80,85,90,17.55,22.65,3049.5,10.5,18.87,20.8,364.97,0.456,-3.74,1,0.47,50,Medium,Increase cooling
SHP_5100,Mutton,meat,28.56,88.69,0,1,2,85,90,95,15.04,26.93,2580.02,11.34,26.47,27.56,414.49,0.518,-1.31,1,0.544,43,Medium,Increase cooling
SHP_5101,Butter,dairy,28.99,72.69,2,4,6,75,80,85,13.47,39.6,4929.57,29.32,1.02,24.99,336.49,0.421,-7.31,1,0.5,47,Medium,Increase cooling
SHP_5102,Mutton,meat,5.58,91.55,0,1,2,85,90,95,17.53,20.62,1500.16,47.43,18.58,4.58,80.35,0.1,1.55,1,0.107,85,Low,Maintain cold chain
SHP_5103,Orange,fruit,10.92,61.12,4,6,8,80,85,90,8.36,28.85,1699.17,43.98,4.97,4.92,41.15,0.051,-23.88,1,0.02,94,Low,Maintain cold chain
SHP_5104,Mutton,meat,0.06,47.97,0,1,2,85,90,95,23.87,39.97,743.35,10.65,8.15,0.0,0.0,0.0,-42.03,0,0.02,94,Low,Maintain cold chain
SHP_5105,Milk,dairy,3.48,80.99,2,3,4,80,85,90,16.68,30.08,340.59,32.59,18.92,0.48,7.95,0.01,-4.01,0,0.02,94,Low,Maintain cold chain
SHP_5106,Butter,dairy,10.07,60.86,2,4,6,75,80,85,15.8,9.2,1757.45,21.98,6.42,6.07,95.93,0.12,-19.14,1,0.091,87,Low,Maintain cold chain
SHP_5107,Paneer,dairy,15.47,88.63,2,3,4,80,85,90,2.19,23.82,2399.34,39.84,22.44,12.47,27.34,0.034,3.63,1,0.09,87,Low,Maintain cold chain
SHP_5108,Apple,fruit,13.3,73.23,0,2,4,85,90,95,16.26,14.65,797.15,49.38,2.58,11.3,183.82,0.23,-16.77,1,0.184,78,Low,Maintain cold chain
SHP_5109,Butter,dairy,13.52,66.39,2,4,6,75,80,85,9.76,34.61,1972.65,38.43,20.28,9.52,92.91,0.116,-13.61,1,0.157,80,Low,Maintain cold chain
SHP_5110,Fish,meat,1.55,86.48,0,1,2,85,90,95,14.09,8.12,1800.38,15.76,3.28,0.55,7.82,0.01,-3.52,0,0.026,93,Low,Maintain cold chain
SHP_5111,Grapes,fruit,6.92,47.49,0,1,2,90,92,95,4.86,2.1,3944.6,45.23,22.92,5.92,28.78,0.036,-44.51,1,0.049,91,Low,Maintain cold chain
SHP_5112,Milk,dairy,17.43,72.76,2,3,4,80,85,90,20.61,39.53,786.05,40.46,19.24,14.43,297.32,0.372,-12.24,1,0.371,60,Medium,Increase cooling
SHP_5113,Cabbage,vegetable,27.71,79.92,0,2,4,90,95,98,5.2,33.61,4355.56,8.77,5.91,25.71,133.66,0.167,-15.08,1,0.217,75,Low,Maintain cold chain
SHP_5114,Fish,meat,4.06,47.25,0,1,2,85,90,95,14.65,19.03,3862.15,24.33,16.67,3.06,44.91,0.056,-42.75,1,0.101,86,Low,Maintain cold chain
SHP_5115,Orange,fruit,15.0,82.71,4,6,8,80,85,90,9.12,30.33,1745.54,16.43,6.59,9.0,82.07,0.103,-2.29,1,0.054,90,Low,Maintain cold chain
SHP_5116,Tomato,vegetable,19.26,81.09,10,12,14,85,90,92,15.68,6.87,536.26,2.28,5.61,7.26,113.77,0.142,-8.91,1,0.073,89,Low,Maintain cold chain
SHP_5117,Cabbage,vegetable,6.4,70.59,0,2,4,90,95,98,19.16,14.32,2391.25,29.7,19.77,4.4,84.34,0.105,-24.41,1,0.135,83,Low,Maintain cold chain
SHP_5118,Potato,vegetable,13.89,54.35,10,12,15,85,90,92,13.56,36.58,1318.69,43.06,2.06,1.89,25.62,0.032,-35.65,0,0.02,94,Low,Maintain cold chain
SHP_5119,Milk,dairy,12.35,93.52,2,3,4,80,85,90,10.31,9.25,925.16,42.85,3.53,9.35,96.38,0.12,8.52,1,0.166,80,Low,Maintain cold chain
SHP_5120,Banana,fruit,22.88,57.79,13,14,16,80,85,90,16.74,35.25,2842.28,19.67,10.77,8.88,148.63,0.186,-27.21,1,0.256,71,Low,Maintain cold chain
SHP_5121,Tomato,vegetable,27.62,79.81,10,12,14,85,90,92,13.26,36.22,4830.97,15.0,15.89,15.62,207.15,0.259,-10.19,1,0.304,66,Medium,Increase cooling
SHP_5122,Mutton,meat,13.69,49.01,0,1,2,85,90,95,5.09,22.2,3848.32,7.28,18.42,12.69,64.59,0.081,-40.99,1,0.202,76,Low,Maintain cold chain
SHP_5123,Butter,dairy,9.88,89.33,2,4,6,75,80,85,4.86,20.78,4731.79,17.66,29.01,5.88,28.55,0.036,9.33,1,0.097,86,Low,Maintain cold chain
SHP_5124,Butter,dairy,11.5,72.13,2,4,6,75,80,85,22.76,30.91,3028.97,20.08,19.08,7.5,170.71,0.213,-7.87,1,0.15,81,Low,Maintain cold chain
SHP_5125,Onion,vegetable,27.6,41.26,10,12,15,70,75,80,8.9,3.59,744.08,11.6,12.81,15.6,138.78,0.173,-33.74,1,0.099,86,Low,Maintain cold chain
SHP_5126,Grapes,fruit,2.21,59.31,0,1,2,90,92,95,6.14,39.87,1940.4,48.06,3.04,1.21,7.46,0.009,-32.69,1,0.02,94,Low,Maintain cold chain
SHP_5127,Butter,dairy,2.87,79.83,2,4,6,75,80,85,9.49,20.05,3896.07,43.18,7.53,0.0,0.0,0.0,-0.17,0,0.02,94,Low,Maintain cold chain
SHP_5128,Mutton,meat,27.24,73.42,0,1,2,85,90,95,12.94,2.07,2998.67,47.94,0.44,26.24,339.46,0.424,-16.58,1,0.414,56,Medium,Increase cooling
SHP_5129,Milk,dairy,12.16,57.38,2,3,4,80,85,90,1.36,30.63,1819.4,11.95,19.46,9.16,12.46,0.016,-27.62,1,0.07,89,Low,Maintain cold chain
SHP_5130,Mutton,meat,8.42,49.38,0,1,2,85,90,95,18.78,13.89,810.21,18.04,23.94,7.42,139.3,0.174,-40.62,1,0.087,87,Low,Maintain cold chain
SHP_5131,Cabbage,vegetable,7.66,72.24,0,2,4,90,95,98,6.16,6.54,627.64,44.0,9.94,5.66,34.82,0.044,-22.76,1,0.02,94,Low,Maintain cold chain
SHP_5132,Carrot,vegetable,1.75,88.27,0,2,4,90,95,98,15.45,27.28,797.22,47.9,27.27,0.0,0.0,0.0,-6.73,0,0.05,91,Low,Maintain cold chain
SHP_5133,Banana,fruit,13.18,84.22,13,14,16,80,85,90,22.31,16.38,3513.7,8.28,16.16,0.0,0.0,0.0,-0.78,0,0.041,92,Low,Maintain cold chain
SHP_5134,Mutton,meat,4.51,69.49,0,1,2,85,90,95,14.78,26.72,4422.25,8.26,26.8,3.51,51.82,0.065,-20.51,1,0.05,91,Low,Maintain cold chain
SHP_5135,Mango,fruit,25.51,86.41,12,14,16,80,85,90,5.58,20.5,4352.38,33.14,15.26,11.51,64.23,0.08,1.41,1,0.02,94,Low,Maintain cold chain
SHP_5136,Onion,vegetable,11.88,93.29,10,12,15,70,75,80,7.19,6.67,3963.82,49.5,8.37,0.0,0.0,0.0,18.29,0,0.02,94,Low,Maintain cold chain
SHP_5137,Banana,fruit,21.66,46.9,13,14,16,80,85,90,20.29,38.09,3803.09,17.33,9.14,7.66,155.47,0.194,-38.1,1,0.256,71,Low,Maintain cold chain
SHP_5138,Butter,dairy,17.79,72.64,2,4,6,75,80,85,8.07,21.61,4659.56,29.64,25.49,13.79,111.35,0.139,-7.36,1,0.144,82,Low,Maintain cold chain
SHP_5139,Carrot,vegetable,17.57,90.56,0,2,4,90,95,98,11.43,2.7,3043.95,23.42,14.72,15.57,178.02,0.223,-4.44,1,0.23,73,Low,Maintain cold chain
SHP_5140,Milk,dairy,7.84,86.06,2,3,4,80,85,90,5.65,8.03,1483.07,33.02,3.51,4.84,27.36,0.034,1.06,1,0.02,94,Low,Maintain cold chain
SHP_5141,Tomato,vegetable,16.75,69.04,10,12,14,85,90,92,9.42,1.75,896.56,43.17,25.38,4.75,44.76,0.056,-20.96,1,0.02,94,Low,Maintain cold chain
SHP_5142,Chicken,meat,0.39,59.14,0,1,2,85,90,95,11.94,31.52,4773.23,17.79,13.14,0.0,0.0,0.0,-30.86,0,0.091,87,Low,Maintain cold chain
SHP_5143,Onion,vegetable,40.07,93.2,10,12,15,70,75,80,19.37,35.63,3435.15,42.84,2.56,28.07,543.78,0.68,18.2,1,0.754,23,High,Prioritize delivery
SHP_5144,Milk,dairy,13.39,40.72,2,3,4,80,85,90,2.05,35.42,3274.07,33.21,3.11,10.39,21.34,0.027,-44.28,1,0.049,91,Low,Maintain cold chain
SHP_5145,Orange,fruit,7.32,64.99,4,6,8,80,85,90,17.03,26.06,1833.01,29.07,12.72,1.32,22.56,0.028,-20.01,0,0.02,94,Low,Maintain cold chain
SHP_5146,Carrot,vegetable,2.79,48.09,0,2,4,90,95,98,22.86,29.46,3620.12,45.44,18.96,0.79,18.13,0.023,-46.91,0,0.02,94,Low,Maintain cold chain
SHP_5147,Mango,fruit,19.26,83.08,12,14,16,80,85,90,18.86,19.88,1209.42,37.37,3.98,5.26,99.15,0.124,-1.92,1,0.056,90,Low,Maintain cold chain
SHP_5148,Fish,meat,-0.29,81.73,0,1,2,85,90,95,9.81,11.73,4372.96,36.13,25.02,0.0,0.0,0.0,-8.27,0,0.035,92,Low,Maintain cold chain
SHP_5149,Mutton,meat,6.83,71.88,0,1,2,85,90,95,13.91,4.38,3641.4,34.52,9.37,5.83,81.18,0.101,-18.12,1,0.134,83,Low,Maintain cold chain
SHP_5150,Mutton,meat,14.62,70.28,0,1,2,85,90,95,1.15,4.67,1319.56,38.44,8.14,13.62,15.73,0.02,-19.72,1,0.02,94,Low,Maintain cold chain
SHP_5151,Orange,fruit,14.02,94.84,4,6,8,80,85,90,6.41,8.43,3380.3,46.35,17.99,8.02,51.37,0.064,9.84,1,0.11,85,Low,Maintain cold chain
SHP_5152,Butter,dairy,11.2,93.7,2,4,6,75,80,85,4.74,14.55,2567.58,42.09,25.6,7.2,34.14,0.043,13.7,1,0.052,91,Low,Maintain cold chain
SHP_5153,Milk,dairy,31.69,72.85,2,3,4,80,85,90,13.82,19.08,1763.29,0.17,22.93,28.69,396.48,0.496,-12.15,1,0.551,43,Medium,Increase cooling
SHP_5154,Chicken,meat,10.49,58.13,0,1,2,85,90,95,2.34,4.08,3468.56,44.79,13.14,9.49,22.24,0.028,-31.87,1,0.024,93,Low,Maintain cold chain
SHP_5155,Chicken,meat,27.37,93.86,0,1,2,85,90,95,19.22,9.63,4156.11,14.76,12.79,26.37,506.91,0.634,3.86,1,0.669,31,High,Prioritize delivery
SHP_5156,Fish,meat,5.13,64.53,0,1,2,85,90,95,7.43,25.49,3043.79,14.65,28.42,4.13,30.66,0.038,-25.47,1,0.142,82,Low,Maintain cold chain
SHP_5157,Orange,fruit,17.53,51.93,4,6,8,80,85,90,12.33,22.18,3819.96,0.61,8.29,11.53,142.16,0.178,-33.07,1,0.135,83,Low,Maintain cold chain
SHP_5158,Milk,dairy,17.42,67.89,2,3,4,80,85,90,23.61,3.58,3193.18,17.11,2.12,14.42,340.61,0.426,-17.11,1,0.461,51,Medium,Increase cooling
SHP_5159,Milk,dairy,22.21,74.54,2,3,4,80,85,90,17.86,1.13,3083.57,47.84,23.85,19.21,342.95,0.429,-10.46,1,0.421,55,Medium,Increase cooling
SHP_5160,Paneer,dairy,13.11,47.6,2,3,4,80,85,90,19.32,38.87,4952.38,20.53,4.46,10.11,195.35,0.244,-37.4,1,0.128,83,Low,Maintain cold chain
SHP_5161,Carrot,vegetable,9.64,83.64,0,2,4,90,95,98,5.09,20.45,2017.17,22.41,27.06,7.64,38.89,0.049,-11.36,1,0.02,94,Low,Maintain cold chain
SHP_5162,Carrot,vegetable,0.92,84.37,0,2,4,90,95,98,23.03,0.11,2929.87,12.22,18.94,0.0,0.0,0.0,-10.63,0,0.02,94,Low,Maintain cold chain
SHP_5163,Banana,fruit,35.22,44.84,13,14,16,80,85,90,19.69,20.2,2953.08,22.63,13.74,21.22,417.68,0.522,-40.16,1,0.522,45,Medium,Increase cooling
SHP_5164,Milk,dairy,3.36,68.95,2,3,4,80,85,90,1.58,5.67,3558.49,26.43,12.9,0.36,0.57,0.001,-16.05,0,0.02,94,Low,Maintain cold chain
SHP_5165,Mango,fruit,29.19,57.92,12,14,16,80,85,90,1.99,22.72,649.72,37.22,20.86,15.19,30.16,0.038,-27.08,1,0.021,94,Low,Maintain cold chain
SHP_5166,Paneer,dairy,9.21,88.65,2,3,4,80,85,90,15.7,13.83,1913.69,47.22,27.44,6.21,97.49,0.122,3.65,1,0.153,81,Low,Maintain cold chain
SHP_5167,Banana,fruit,20.19,60.16,13,14,16,80,85,90,23.04,34.64,1820.03,7.68,19.18,6.19,142.74,0.178,-24.84,1,0.202,76,Low,Maintain cold chain
SHP_5168,Grapes,fruit,8.38,60.85,0,1,2,90,92,95,19.38,37.25,4792.38,40.79,29.63,7.38,143.12,0.179,-31.15,1,0.148,81,Low,Maintain cold chain
SHP_5169,Banana,fruit,26.78,71.31,13,14,16,80,85,90,5.79,33.45,2616.18,20.34,18.44,12.78,74.0,0.093,-13.69,1,0.138,82,Low,Maintain cold chain
SHP_5170,Milk,dairy,8.63,81.3,2,3,4,80,85,90,12.05,26.98,2558.09,6.75,23.56,5.63,67.86,0.085,-3.7,1,0.144,82,Low,Maintain cold chain
SHP_5171,Chicken,meat,4.12,94.59,0,1,2,85,90,95,13.78,33.14,3453.28,48.33,18.37,3.12,43.03,0.054,4.59,1,0.094,86,Low,Maintain cold chain
SHP_5172,Grapes,fruit,8.51,70.77,0,1,2,90,92,95,7.53,18.38,3940.62,25.15,14.24,7.51,56.53,0.071,-21.23,1,0.03,93,Low,Maintain cold chain
SHP_5173,Butter,dairy,25.53,69.69,2,4,6,75,80,85,9.87,9.94,1526.67,37.86,10.28,21.53,212.58,0.266,-10.31,1,0.196,77,Low,Maintain cold chain
SHP_5174,Orange,fruit,10.21,58.9,4,6,8,80,85,90,12.49,38.48,3807.24,21.44,8.97,4.21,52.53,0.066,-26.1,1,0.122,84,Low,Maintain cold chain
SHP_5175,Chicken,meat,18.94,74.52,0,1,2,85,90,95,11.33,20.4,3485.2,11.86,9.71,17.94,203.26,0.254,-15.48,1,0.279,69,Low,Maintain cold chain
SHP_5176,Carrot,vegetable,7.17,83.87,0,2,4,90,95,98,15.79,2.05,2882.78,3.2,5.28,5.17,81.62,0.102,-11.13,1,0.121,84,Low,Maintain cold chain
SHP_5177,Apple,fruit,6.45,59.07,0,2,4,85,90,95,3.98,13.75,4184.17,11.28,2.59,4.45,17.74,0.022,-30.93,1,0.02,94,Low,Maintain cold chain
SHP_5178,Paneer,dairy,3.41,77.81,2,3,4,80,85,90,7.62,31.04,1933.5,26.27,4.4,0.41,3.16,0.004,-7.19,0,0.043,91,Low,Maintain cold chain
SHP_5179,Potato,vegetable,17.09,93.98,10,12,15,85,90,92,19.52,11.99,1610.84,48.66,21.85,5.09,99.47,0.124,3.98,1,0.045,91,Low,Maintain cold chain
SHP_5180,Grapes,fruit,6.34,78.46,0,1,2,90,92,95,17.95,2.69,2240.31,14.76,2.12,5.34,95.89,0.12,-13.54,1,0.169,79,Low,Maintain cold chain
SHP_5181,Banana,fruit,19.65,73.89,13,14,16,80,85,90,3.9,7.14,1733.63,31.96,17.38,5.65,22.06,0.028,-11.11,1,0.067,89,Low,Maintain cold chain
SHP_5182,Apple,fruit,4.34,83.52,0,2,4,85,90,95,15.42,27.94,4344.38,42.0,21.56,2.34,36.14,0.045,-6.48,1,0.05,91,Low,Maintain cold chain
SHP_5183,Mango,fruit,14.5,55.03,12,14,16,80,85,90,9.67,35.09,3950.28,41.9,4.22,0.5,4.85,0.006,-29.97,0,0.028,93,Low,Maintain cold chain
SHP_5184,Banana,fruit,35.72,63.37,13,14,16,80,85,90,12.95,3.11,2224.99,24.33,22.97,21.72,281.32,0.352,-21.63,1,0.401,57,Medium,Increase cooling
SHP_5185,Cabbage,vegetable,9.57,58.55,0,2,4,90,95,98,12.26,21.11,3343.01,16.43,29.57,7.57,92.78,0.116,-36.45,1,0.059,90,Low,Maintain cold chain
SHP_5186,Fish,meat,7.5,56.3,0,1,2,85,90,95,8.94,20.58,3511.66,4.28,26.1,6.5,58.11,0.073,-33.7,1,0.02,94,Low,Maintain cold chain
SHP_5187,Mutton,meat,1.37,94.43,0,1,2,85,90,95,10.29,1.02,4208.04,39.6,3.99,0.37,3.86,0.005,4.43,0,0.02,94,Low,Maintain cold chain
SHP_5188,Fish,meat,5.34,88.66,0,1,2,85,90,95,5.07,36.22,738.72,23.66,19.57,4.34,22.01,0.028,-1.34,1,0.02,94,Low,Maintain cold chain
SHP_5189,Paneer,dairy,15.48,54.54,2,3,4,80,85,90,12.04,22.53,3630.24,29.24,20.53,12.48,150.24,0.188,-30.46,1,0.211,75,Low,Maintain cold chain
SHP_5190,Cabbage,vegetable,12.3,85.81,0,2,4,90,95,98,18.18,0.93,2087.48,9.02,16.67,10.3,187.31,0.234,-9.19,1,0.248,72,Low,Maintain cold chain
SHP_5191,Cabbage,vegetable,22.65,80.56,0,2,4,90,95,98,12.13,35.27,1291.16,8.03,26.26,20.65,250.42,0.313,-14.44,1,0.312,66,Medium,Increase cooling
SHP_5192,Orange,fruit,5.81,63.9,4,6,8,80,85,90,20.84,9.25,3429.86,24.94,23.64,0.0,0.0,0.0,-21.1,0,0.02,94,Low,Maintain cold chain
SHP_5193,Milk,dairy,2.25,67.81,2,3,4,80,85,90,4.28,10.38,4692.03,26.1,5.2,0.0,0.0,0.0,-17.19,0,0.02,94,Low,Maintain cold chain
SHP_5194,Fish,meat,5.09,44.56,0,1,2,85,90,95,9.8,13.48,4829.74,8.57,23.82,4.09,40.07,0.05,-45.44,1,0.051,91,Low,Maintain cold chain
SHP_5195,Grapes,fruit,5.26,52.29,0,1,2,90,92,95,10.03,38.79,4072.11,31.53,20.91,4.26,42.76,0.053,-39.71,1,0.03,93,Low,Maintain cold chain
SHP_5196,Fish,meat,31.87,72.63,0,1,2,85,90,95,23.09,29.93,811.26,47.25,16.53,30.87,712.75,0.891,-17.37,1,0.952,4,Critical,Immediate cooling and delivery
SHP_5197,Tomato,vegetable,18.6,41.92,10,12,14,85,90,92,2.46,38.44,2944.18,28.17,28.31,6.6,16.21,0.02,-48.08,1,0.084,87,Low,Maintain cold chain
SHP_5198,Potato,vegetable,20.72,52.12,10,12,15,85,90,92,11.19,0.76,1427.26,20.65,17.48,8.72,97.52,0.122,-37.88,1,0.128,83,Low,Maintain cold chain
SHP_5199,Tomato,vegetable,13.51,51.56,10,12,14,85,90,92,23.0,33.47,4274.86,31.75,27.63,1.51,34.66,0.043,-38.44,0,0.055,90,Low,Maintain cold chain
SHP_5200,Milk,dairy,9.25,52.19,2,3,4,80,85,90,5.18,30.96,4015.06,36.73,15.88,6.25,32.39,0.04,-32.81,1,0.042,92,Low,Maintain cold chain
SHP_5201,Potato,vegetable,19.6,78.5,10,12,15,85,90,92,18.04,19.78,3099.72,42.32,9.39,7.6,137.2,0.171,-11.5,1,0.149,81,Low,Maintain cold chain
SHP_5202,Grapes,fruit,12.71,40.47,0,1,2,90,92,95,17.85,19.24,1287.96,1.18,14.5,11.71,209.06,0.261,-51.53,1,0.212,75,Low,Maintain cold chain
SHP_5203,Banana,fruit,19.7,63.38,13,14,16,80,85,90,15.73,8.35,4751.86,0.18,26.75,5.7,89.64,0.112,-21.62,1,0.142,82,Low,Maintain cold chain
SHP_5204,Orange,fruit,12.95,49.46,4,6,8,80,85,90,6.44,25.75,898.67,22.88,14.05,6.95,44.73,0.056,-35.54,1,0.07,89,Low,Maintain cold chain
SHP_5205,Milk,dairy,9.21,90.39,2,3,4,80,85,90,16.03,3.29,1775.98,14.92,29.88,6.21,99.51,0.124,5.39,1,0.124,84,Low,Maintain cold chain
SHP_5206,Potato,vegetable,26.03,88.39,10,12,15,85,90,92,8.36,11.46,4585.39,22.76,24.11,14.03,117.38,0.147,-1.61,1,0.229,73,Low,Maintain cold chain
SHP_5207,Cabbage,vegetable,22.84,78.15,0,2,4,90,95,98,10.61,16.21,447.77,20.65,16.5,20.84,221.11,0.276,-16.85,1,0.249,72,Low,Maintain cold chain
SHP_5208,Fish,meat,19.28,50.12,0,1,2,85,90,95,17.95,17.63,2465.89,7.0,5.44,18.28,328.13,0.41,-39.88,1,0.306,66,Medium,Increase cooling
SHP_5209,Onion,vegetable,42.72,48.95,10,12,15,70,75,80,4.72,26.64,2267.08,48.41,1.98,30.72,144.88,0.181,-26.05,1,0.158,80,Low,Maintain cold chain
SHP_5210,Carrot,vegetable,4.15,67.03,0,2,4,90,95,98,6.68,14.5,4608.36,18.05,12.56,2.15,14.38,0.018,-27.97,1,0.02,94,Low,Maintain cold chain
SHP_5211,Milk,dairy,16.85,83.66,2,3,4,80,85,90,7.0,3.36,3609.13,24.13,4.02,13.85,97.0,0.121,-1.34,1,0.08,88,Low,Maintain cold chain
SHP_5212,Mutton,meat,0.06,42.48,0,1,2,85,90,95,15.06,15.28,3027.6,36.62,18.16,0.0,0.0,0.0,-47.52,0,0.02,94,Low,Maintain cold chain
SHP_5213,Tomato,vegetable,39.18,87.61,10,12,14,85,90,92,21.55,34.95,4345.38,7.66,7.53,27.18,585.51,0.732,-2.39,1,0.694,29,High,Prioritize delivery
SHP_5214,Apple,fruit,8.01,59.73,0,2,4,85,90,95,5.3,39.02,1930.56,20.95,0.19,6.01,31.83,0.04,-30.27,1,0.02,94,Low,Maintain cold chain
SHP_5215,Fish,meat,1.88,62.75,0,1,2,85,90,95,2.61,4.13,4852.22,38.87,21.78,0.88,2.29,0.003,-27.25,0,0.02,94,Low,Maintain cold chain
SHP_5216,Milk,dairy,33.37,62.41,2,3,4,80,85,90,6.67,27.88,366.17,6.32,12.76,30.37,202.53,0.253,-22.59,1,0.208,75,Low,Maintain cold chain
SHP_5217,Mutton,meat,4.05,65.41,0,1,2,85,90,95,17.53,20.91,3221.55,5.02,5.43,3.05,53.44,0.067,-24.59,1,0.1,86,Low,Maintain cold chain
SHP_5218,Mutton,meat,13.52,76.2,0,1,2,85,90,95,17.28,31.4,624.77,20.66,9.8,12.52,216.36,0.27,-13.8,1,0.272,69,Low,Maintain cold chain
SHP_5219,Orange,fruit,13.65,50.22,4,6,8,80,85,90,14.33,12.73,4522.69,16.53,15.94,7.65,109.69,0.137,-34.78,1,0.115,84,Low,Maintain cold chain
SHP_5220,Orange,fruit,4.17,94.17,4,6,8,80,85,90,4.43,2.43,651.89,27.25,8.55,0.0,0.0,0.0,9.17,0,0.023,93,Low,Maintain cold chain
SHP_5221,Orange,fruit,32.34,72.9,4,6,8,80,85,90,19.24,33.55,1622.47,28.89,23.32,26.34,506.93,0.634,-12.1,1,0.688,29,High,Prioritize delivery
SHP_5222,Mango,fruit,19.96,85.69,12,14,16,80,85,90,13.6,37.72,1859.85,18.32,2.51,5.96,81.12,0.101,0.69,1,0.121,84,Low,Maintain cold chain
SHP_5223,Mango,fruit,27.77,70.38,12,14,16,80,85,90,21.32,1.61,3835.4,41.46,27.21,13.77,293.62,0.367,-14.62,1,0.336,63,Medium,Increase cooling
SHP_5224,Mutton,meat,25.19,64.89,0,1,2,85,90,95,14.95,26.22,3192.2,18.61,2.61,24.19,361.61,0.452,-25.11,1,0.439,53,Medium,Increase cooling
SHP_5225,Fish,meat,4.09,63.55,0,1,2,85,90,95,9.03,19.25,4166.59,20.72,8.43,3.09,27.88,0.035,-26.45,1,0.083,88,Low,Maintain cold chain
SHP_5226,Paneer,dairy,14.16,53.09,2,3,4,80,85,90,16.35,9.38,820.43,47.45,18.67,11.16,182.44,0.228,-31.91,1,0.262,70,Low,Maintain cold chain
SHP_5227,Tomato,vegetable,29.9,43.42,10,12,14,85,90,92,6.45,24.48,2838.61,3.42,6.73,17.9,115.39,0.144,-46.58,1,0.112,85,Low,Maintain cold chain
SHP_5228,Mango,fruit,16.65,71.46,12,14,16,80,85,90,19.37,5.35,2192.37,46.12,1.46,2.65,51.24,0.064,-13.54,1,0.02,94,Low,Maintain cold chain
SHP_5229,Potato,vegetable,29.92,51.43,10,12,15,85,90,92,1.4,16.35,511.74,29.24,14.51,17.92,25.06,0.031,-38.57,1,0.02,94,Low,Maintain cold chain
SHP_5230,Onion,vegetable,14.0,69.85,10,12,15,70,75,80,22.22,1.0,2842.84,5.69,13.08,2.0,44.44,0.056,-5.15,0,0.13,83,Low,Maintain cold chain
SHP_5231,Milk,dairy,4.16,47.84,2,3,4,80,85,90,3.52,37.43,4475.97,20.75,0.18,1.16,4.1,0.005,-37.16,1,0.02,94,Low,Maintain cold chain
SHP_5232,Paneer,dairy,9.16,88.45,2,3,4,80,85,90,20.21,31.92,2391.26,28.2,9.6,6.16,124.47,0.156,3.45,1,0.153,81,Low,Maintain cold chain
SHP_5233,Potato,vegetable,10.96,81.06,10,12,15,85,90,92,21.06,0.06,3023.9,43.23,6.64,0.0,0.0,0.0,-8.94,0,0.043,91,Low,Maintain cold chain
SHP_5234,Apple,fruit,7.33,72.31,0,2,4,85,90,95,18.92,14.66,3033.58,11.31,1.24,5.33,100.85,0.126,-17.69,1,0.157,80,Low,Maintain cold chain
SHP_5235,Paneer,dairy,1.69,42.54,2,3,4,80,85,90,16.27,18.74,3057.2,2.23,2.71,0.0,0.0,0.0,-42.46,0,0.02,94,Low,Maintain cold chain
SHP_5236,Carrot,vegetable,14.37,83.95,0,2,4,90,95,98,5.57,35.5,4612.02,16.25,18.48,12.37,68.94,0.086,-11.05,1,0.045,91,Low,Maintain cold chain
SHP_5237,Potato,vegetable,18.97,91.81,10,12,15,85,90,92,2.3,20.35,4811.84,9.97,10.37,6.97,16.06,0.02,1.81,1,0.033,92,Low,Maintain cold chain
SHP_5238,Apple,fruit,30.72,83.1,0,2,4,85,90,95,14.26,28.1,3289.6,22.95,14.01,28.72,409.57,0.512,-6.9,1,0.545,43,Medium,Increase cooling
SHP_5239,Banana,fruit,37.09,74.11,13,14,16,80,85,90,5.84,16.27,993.22,5.33,27.73,23.09,134.85,0.169,-10.89,1,0.19,77,Low,Maintain cold chain
SHP_5240,Banana,fruit,12.12,45.8,13,14,16,80,85,90,15.0,16.23,852.0,6.55,24.02,0.0,0.0,0.0,-39.2,0,0.02,94,Low,Maintain cold chain
SHP_5241,Orange,fruit,13.04,45.73,4,6,8,80,85,90,10.15,26.71,3163.76,35.67,14.23,7.04,71.42,0.089,-39.27,1,0.07,89,Low,Maintain cold chain
SHP_5242,Orange,fruit,11.08,76.5,4,6,8,80,85,90,3.66,16.35,3887.37,23.79,9.0,5.08,18.58,0.023,-8.5,1,0.02,94,Low,Maintain cold chain
SHP_5243,Grapes,fruit,29.48,88.49,0,1,2,90,92,95,20.93,17.33,2061.03,30.63,1.74,28.48,596.18,0.745,-3.51,1,0.716,27,High,Prioritize delivery
SHP_5244,Chicken,meat,6.77,83.03,0,1,2,85,90,95,11.73,1.15,3295.05,13.45,13.92,5.77,67.63,0.085,-6.97,1,0.026,93,Low,Maintain cold chain
